Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal,3_week_avrgTavg,5_week_avrgTavg
2,2011-08-31,88,65,77.0,1.95448369565,64,69.0,0,12,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.05,29.29,29.94,5.4,17,7.4,2011,8,76.8571428571,0.0321428571429,5.25714285714,0.0,0.0861904761905,0.112571428571,73.3333333333,75.4571428571
1,2011-09-01,93,71,82.0,14.0,71,75.0,0,17,517.0,1827.0, ,0.0,0.0,0.0,29.2,29.91,5.2,21,5.9,2011,9,75.4285714286,0.00928571428571,3.82857142857,0.0,0.122142857143,0.150285714286,72.8095238095,74.4285714286
2,2011-09-01,94,74,84.0,1.95448369565,70,75.0,0,19,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.26,29.89,5.8,21,6.3,2011,9,76.8571428571,0.0321428571429,5.25714285714,0.0,0.0861904761905,0.112428571429,73.9523809524,75.5428571429
1,2011-09-02,92,76,84.0,16.0,69,74.0,0,19,518.0,1826.0,HZ,0.0,0.0,0.0,29.18,29.89,4.9,22,7.4,2011,9,75.4285714286,0.00928571428571,3.82857142857,0.0,0.122142857143,0.130285714286,73.4285714286,74.5714285714
2,2011-09-02,94,79,87.0,1.95448369565,69,74.0,0,22,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.24,29.87,4.0,20,6.6,2011,9,76.8571428571,0.0321428571429,5.25714285714,0.0,0.0864285714286,0.102285714286,74.5714285714,75.7428571429
1,2011-09-03,89,69,79.0,11.0,67,71.0,0,14,519.0,1824.0,RA BR HZ,0.0,0.0,0.02,29.16,29.87,2.5,29,6.2,2011,9,75.4285714286,0.00928571428571,3.82857142857,0.0,0.087380952381,0.130857142857,73.7142857143,74.5714285714
2,2011-09-03,87,71,79.0,1.95448369565,68,71.0,0,14,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.15,29.21,29.85,1.2,20,5.7,2011,9,76.8571428571,0.0321428571429,5.25714285714,0.0,0.0492857142857,0.106571428571,74.7619047619,75.7142857143
1,2011-09-04,73,58,66.0,-2.0,54,60.0,0, 1,520.0,1822.0, ,0.0,0.0,0.0,29.24,29.94,10.5,32,11.5,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.0871428571429,0.130857142857,73.5714285714,74.2
2,2011-09-04,74,60,67.0,1.95448369565,55,61.0,0, 2,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.005,29.29,29.92,10.7,32,11.5,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.0490476190476,0.106714285714,74.6666666667,75.2857142857
1,2011-09-05,65,52,59.0,-8.0,45,52.0,6, 0,521.0,1821.0, ,0.0,0.0,0.0,29.39,30.10,14.2,1,14.8,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.0871428571429,0.130857142857,73.0476190476,73.5142857143
2,2011-09-05,67,53,60.0,1.95448369565,46,53.0,5, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.43,30.07,15.9,36,16.6,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.0492857142857,0.106857142857,74.1904761905,74.6
1,2011-09-06,66,51,59.0,-8.0,46,52.0,6, 0,522.0,1819.0, ,0.0,0.0,0.0,29.44,30.16,9.5,3,10.1,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.0871428571429,0.118571428571,72.380952381,72.8
2,2011-09-06,66,57,62.0,1.95448369565,47,54.0,3, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.49,30.14,13.8,4,14.3,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.0492857142857,0.0988571428571,73.6666666667,73.9714285714
1,2011-09-07,70,52,61.0,-6.0,47,54.0,4, 0,523.0,1817.0, ,0.0,0.0,0.0,29.42,30.16,10.2,1,10.8,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.0871428571429,0.118571428571,71.8095238095,72.2857142857
2,2011-09-07,70,58,64.0,1.95448369565,47,55.0,1, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.47,30.13,12.4,2,13.3,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.0492857142857,0.0988571428571,73.1904761905,73.5142857143
1,2011-09-08,75,57,66.0,0.0,53,59.0,0, 1,524.0,1815.0,RA,0.0,0.0,0.005,29.34,,13.0,2,13.4,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.087380952381,0.118714285714,71.3333333333,71.9714285714
2,2011-09-08,74,62,68.0,1.95448369565,54,59.0,0, 3,480.64673913,1847.34782609,RA DZ BR,0.0,0.000108695652174,0.06,29.36,30.03,14.9,2,15.2,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.0521428571429,0.100571428571,72.7142857143,73.2857142857
1,2011-09-09,72,60,66.0,0.0,60,62.0,0, 1,525.0,1814.0,RA,0.0,0.0,0.02,29.23,29.96,8.2,4,8.3,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.0883333333333,0.119142857143,70.8571428571,71.6857142857
2,2011-09-09,72,64,68.0,1.95448369565,61,63.0,0, 3,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.11,29.28,29.94,7.9,4,8.4,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.057380952381,0.103571428571,72.2857142857,73.0285714286
1,2011-09-10,78,56,67.0,1.0,59,62.0,0, 2,526.0,1812.0,BR,0.0,0.0,0.0,29.29,30.00,0.9,14,3.1,2011,9,63.4285714286,0.00357142857143,0.0,8.17142857143,0.0354761904762,0.114,70.5714285714,71.3428571429
2,2011-09-10,76,58,67.0,1.95448369565,60,63.0,0, 2,480.64673913,1847.34782609,FG+ BR,0.0,0.000108695652174,0.01,29.34,29.99,0.9,14,2.0,2011,9,65.1428571429,0.0271428571429,0.0,6.45714285714,0.0392857142857,0.0841428571429,71.9523809524,72.6857142857
1,2011-09-11,83,57,70.0,5.0,59,63.0,0, 5,527.0,1810.0,BR,0.0,0.0,0.0,29.27,29.99,5.1,27,5.5,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.0352380952381,0.0925714285714,70.4761904762,71.1428571429
2,2011-09-11,83,60,72.0,1.95448369565,59,64.0,0, 7,480.64673913,1847.34782609,BR,0.0,0.000108695652174,0.0,29.33,29.98,4.3,25,4.7,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.0388095238095,0.0701428571429,71.8571428571,72.4857142857
1,2011-09-12,86,64,75.0,10.0,59,65.0,0,10,528.0,1809.0, ,0.0,0.0,0.0,29.18,29.91,10.5,23,10.9,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.0352380952381,0.0745714285714,70.6666666667,71.1714285714
2,2011-09-12,86,64,75.0,1.95448369565,59,65.0,0,10,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.24,29.90,9.2,23,9.3,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.0388095238095,0.0618571428571,72.0,72.4857142857
1,2011-09-13,73,56,65.0,0.0,54,59.0,0, 0,529.0,1807.0,BR HZ FU,0.0,0.0,0.0,29.2,29.90,4.9,31,8.7,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.00428571428571,0.0745714285714,70.5238095238,70.9714285714
2,2011-09-13,76,58,67.0,1.95448369565,55,61.0,0, 2,480.64673913,1847.34782609,HZ FU,0.0,0.000108695652174,0.0,29.26,29.89,3.4,31,7.8,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.0197619047619,0.0615714285714,71.8571428571,72.2857142857
1,2011-09-14,58,47,53.0,-11.0,43,49.0,12, 0,530.0,1805.0,RA BR HZ FU,0.0,0.0,0.08,29.39,30.09,6.3,34,7.3,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.00809523809524,0.0768571428571,69.1904761905,70.5142857143
2,2011-09-14,60,48,54.0,1.95448369565,45,51.0,11, 0,480.64673913,1847.34782609,RA BR HZ FU,0.0,0.000108695652174,0.005,29.47,,6.0,32,,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.02,0.0617142857143,70.5714285714,71.8285714286
1,2011-09-15,59,42,51.0,-13.0,35,44.0,14, 0,531.0,1803.0, ,0.0,0.0,0.0,29.61,30.33,7.4,1,8.5,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.00809523809524,0.0768571428571,68.0952380952,70.0
2,2011-09-15,60,44,52.0,1.95448369565,36,45.0,13, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.67,30.32,7.2,36,9.0,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.02,0.0617142857143,69.5714285714,71.2857142857
1,2011-09-16,58,46,52.0,-12.0,40,47.0,13, 0,532.0,1760.0, ,0.0,0.0,0.0,29.59,30.33,1.4,8,3.3,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.00809523809524,0.0768571428571,67.1904761905,69.4571428571
2,2011-09-16,59,48,54.0,1.95448369565,38,47.0,11, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.65,30.33,2.6,13,3.7,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.02,0.0617142857143,68.7142857143,70.7142857143
1,2011-09-17,68,50,59.0,-5.0,45,52.0,6, 0,533.0,1758.0, ,0.0,0.0,0.0,29.53,30.27,7.7,11,8.9,2011,9,60.7142857143,0.0114285714286,0.0,10.8857142857,0.00809523809524,0.0554285714286,66.5238095238,69.0571428571
2,2011-09-17,69,52,61.0,1.95448369565,44,52.0,4, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.59,30.27,8.7,11,9.6,2011,9,62.1428571429,0.000714285714286,0.0,9.45714285714,0.02,0.0351428571429,68.0476190476,70.3142857143
1,2011-09-18,65,55,60.0,-4.0,55,57.0,5, 0,535.0,1756.0,RA DZ BR,0.0,0.0,0.43,29.34,30.11,8.9,15,9.5,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.0285714285714,0.0675714285714,66.0952380952,68.8
2,2011-09-18,66,56,61.0,1.95448369565,54,57.0,4, 0,480.64673913,1847.34782609,RA DZ BR,0.0,0.000108695652174,0.34,29.41,30.11,7.4,14,8.0,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.0361904761905,0.0445714285714,67.6666666667,70.0857142857
1,2011-09-19,69,54,62.0,-1.0,58,60.0,3, 0,536.0,1755.0,RA BR,0.0,0.0,0.24,29.24,29.96,4.1,29,5.8,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.04,0.0744285714286,65.7619047619,68.5714285714
2,2011-09-19,68,56,62.0,1.95448369565,58,60.0,3, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.41,29.3,29.96,3.8,26,5.8,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.0557142857143,0.0562857142857,67.2857142857,69.8571428571
1,2011-09-20,74,49,62.0,0.0,54,58.0,3, 0,537.0,1753.0,MIFG BCFG BR,0.0,0.0,0.0,29.26,,7.3,18,7.3,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.0380952380952,0.0744285714286,65.4285714286,68.2571428571
2,2011-09-20,75,53,64.0,1.95448369565,54,58.0,1, 0,480.64673913,1847.34782609,FG+ BCFG BR,0.0,0.000108695652174,0.01,29.33,29.99,5.8,17,6.1,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.0552380952381,0.0565714285714,66.9047619048,69.6
1,2011-09-21,71,56,64.0,2.0,49,56.0,1, 0,538.0,1751.0,RA,0.0,0.0,0.005,29.23,29.95,10.2,25,11.0,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.0380952380952,0.0745714285714,64.8571428571,68.0
2,2011-09-21,72,57,65.0,1.95448369565,49,56.0,0, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.29,29.94,9.4,24,10.3,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.0530952380952,0.0567142857143,66.3333333333,69.3428571429
1,2011-09-22,64,51,58.0,-4.0,47,52.0,7, 0,539.0,1749.0, ,0.0,0.0,0.0,29.36,30.08,4.6,27,6.9,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.0380952380952,0.0745714285714,63.7142857143,67.4857142857
2,2011-09-22,63,53,58.0,1.95448369565,47,52.0,7, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.42,30.08,6.5,25,7.2,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.0530952380952,0.0567142857143,65.0952380952,68.7714285714
1,2011-09-23,62,48,55.0,-6.0,44,49.0,10, 0,540.0,1748.0, ,0.0,0.0,0.0,29.33,30.06,5.9,36,7.0,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.0380952380952,0.0745714285714,62.3333333333,66.8857142857
2,2011-09-23,62,48,55.0,1.95448369565,46,51.0,10, 0,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.02,29.38,30.05,4.1,36,6.4,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.0538095238095,0.0572857142857,63.5714285714,68.1428571429
1,2011-09-24,62,51,57.0,-4.0,49,51.0,8, 0,541.0,1746.0,RA BR,0.0,0.0,0.14,29.26,29.99,3.6,3,4.6,2011,9,59.7142857143,0.116428571429,0.0,11.8857142857,0.0438095238095,0.0468571428571,61.2857142857,66.4285714286
2,2011-09-24,63,51,57.0,1.95448369565,48,52.0,8, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.07,29.31,29.98,2.9,4,5.3,2011,9,60.2857142857,0.122142857143,0.0,11.3142857143,0.05,0.0481428571429,62.5238095238,67.6571428571
1,2011-09-25,64,51,58.0,-3.0,53,55.0,7, 0,542.0,1744.0,RA,0.0,0.0,0.08,29.13,29.87,4.1,14,5.5,2011,9,55.7142857143,0.360714285714,0.0,15.8857142857,0.047619047619,0.049,60.9047619048,66.0285714286
2,2011-09-25,65,53,59.0,1.95448369565,53,55.0,6, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.23,29.18,29.87,4.7,13,5.8,2011,9,56.7142857143,0.256428571429,0.0,14.8857142857,0.0607142857143,0.0544285714286,62.1428571429,67.2285714286
1,2011-09-26,60,53,57.0,-3.0,51,53.0,8, 0,543.0,1742.0,RA BR,0.0,0.0,1.21,28.92,29.65,8.8,18,15.4,2011,9,55.7142857143,0.360714285714,0.0,15.8857142857,0.105238095238,0.0835714285714,60.8095238095,65.6285714286
2,2011-09-26,63,53,58.0,1.95448369565,50,53.0,7, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.9,28.98,29.65,8.1,19,12.4,2011,9,56.7142857143,0.256428571429,0.0,14.8857142857,0.103333333333,0.0801428571429,62.0476190476,66.8285714286
1,2011-09-27,63,54,59.0,-1.0,53,55.0,6, 0,544.0,1741.0,RA BR,0.0,0.0,0.31,29.0,29.71,4.3,6,8.3,2011,9,55.7142857143,0.360714285714,0.0,15.8857142857,0.12,0.0738571428571,60.8095238095,65.3714285714
2,2011-09-27,63,54,59.0,1.95448369565,53,55.0,6, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.25,29.05,29.70,2.4,5,7.1,2011,9,56.7142857143,0.256428571429,0.0,14.8857142857,0.115238095238,0.0758571428571,61.9047619048,66.5142857143
1,2011-09-28,63,53,58.0,-1.0,54,55.0,7, 0,545.0,1739.0,RA BR,0.0,0.0,0.77,29.07,29.78,6.5,32,7.0,2011,9,55.7142857143,0.360714285714,0.0,15.8857142857,0.156666666667,0.0958571428571,60.6666666667,64.7142857143
2,2011-09-28,64,53,59.0,1.95448369565,54,55.0,6, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.15,29.12,29.77,5.7,32,6.7,2011,9,56.7142857143,0.256428571429,0.0,14.8857142857,0.122380952381,0.0801428571429,61.6666666667,65.8857142857
1,2011-09-29,66,49,58.0,-1.0,51,53.0,7, 0,546.0,1737.0,RA BR,0.0,0.0,0.06,28.98,29.70,11.7,28,13.5,2011,9,55.7142857143,0.360714285714,0.0,15.8857142857,0.159285714286,0.0975714285714,60.2857142857,64.2571428571
2,2011-09-29,66,51,59.0,1.95448369565,50,54.0,6, 0,480.64673913,1847.34782609,RA DZ BR,0.0,0.000108695652174,0.09,29.03,29.70,11.2,27,12.7,2011,9,56.7142857143,0.256428571429,0.0,14.8857142857,0.12380952381,0.0827142857143,61.2380952381,65.4857142857
1,2011-09-30,57,45,51.0,-8.0,41,47.0,14, 0,547.0,1735.0,RA,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,2011,9,55.7142857143,0.360714285714,0.0,15.8857142857,0.162619047619,0.100142857143,59.5714285714,63.6857142857
2,2011-09-30,58,47,53.0,1.95448369565,42,47.0,12, 0,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.17,29.37,30.00,15.4,34,16.3,2011,9,56.7142857143,0.256428571429,0.0,14.8857142857,0.126666666667,0.0875714285714,60.5238095238,64.9428571429
1,2011-10-01,56,42,49.0,-9.0,40,45.0,16, 0,548.0,1734.0, ,0.0,0.0,0.005,29.53,30.26,9.6,36,10.3,2011,10,55.7142857143,0.360714285714,0.0,15.8857142857,0.162857142857,0.100285714286,58.7142857143,63.0
2,2011-10-01,56,44,50.0,1.95448369565,40,45.0,15, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.59,30.26,10.7,35,11.2,2011,10,56.7142857143,0.256428571429,0.0,14.8857142857,0.126428571429,0.0877142857143,59.7142857143,64.2285714286
1,2011-10-02,66,41,54.0,-4.0,38,46.0,11, 0,549.0,1732.0, ,0.0,0.0,0.0,29.47,30.22,4.7,32,5.4,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.162857142857,0.100285714286,57.9523809524,62.5714285714
2,2011-10-02,65,41,53.0,1.95448369565,39,46.0,12, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.54,30.22,4.1,32,4.6,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.126428571429,0.0877142857143,58.8095238095,63.7714285714
1,2011-10-03,69,44,57.0,0.0,45,50.0,8, 0,550.0,1730.0, ,0.0,0.0,0.0,29.48,30.21,3.4,3,5.0,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.162857142857,0.100285714286,57.0952380952,62.2285714286
2,2011-10-03,70,45,58.0,1.95448369565,44,50.0,7, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.54,30.20,3.6,2,4.1,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.126428571429,0.0877142857143,58.0,63.4285714286
1,2011-10-04,76,43,60.0,3.0,47,52.0,5, 0,552.0,1729.0, ,0.0,0.0,0.0,29.52,30.25,1.1,16,2.3,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.162857142857,0.0991428571429,56.8571428571,61.9714285714
2,2011-10-04,74,46,60.0,1.95448369565,47,53.0,5, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.58,30.25,0.7,15,1.7,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.126428571429,0.0871428571429,57.6666666667,63.0857142857
1,2011-10-05,80,49,65.0,8.0,48,55.0,0, 0,553.0,1727.0, ,0.0,0.0,0.0,29.49,30.22,1.9,18,3.2,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.159047619048,0.099,57.4285714286,61.6571428571
2,2011-10-05,80,52,66.0,1.95448369565,47,55.0,0, 1,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.55,30.21,1.3,17,2.9,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.12619047619,0.0857142857143,58.2380952381,62.7714285714
1,2011-10-06,81,50,66.0,10.0,51,58.0,0, 1,554.0,1725.0, ,0.0,0.0,0.0,29.5,30.23,3.8,15,4.6,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.159047619048,0.099,58.1428571429,61.2
2,2011-10-06,81,56,69.0,1.95448369565,50,58.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.57,30.22,3.9,15,4.6,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.12619047619,0.0857142857143,59.0476190476,62.3428571429
1,2011-10-07,84,54,69.0,13.0,53,59.0,0, 4,555.0,1724.0, ,0.0,0.0,0.0,29.52,30.25,7.5,18,7.7,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.159047619048,0.099,58.9523809524,60.7714285714
2,2011-10-07,84,59,72.0,1.95448369565,51,59.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.59,30.24,6.4,17,6.8,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.12619047619,0.0855714285714,59.9047619048,61.9142857143
1,2011-10-08,82,54,68.0,12.0,54,60.0,0, 3,556.0,1722.0, ,0.0,0.0,0.0,29.56,30.27,7.2,19,7.6,2011,10,62.7142857143,0.0,0.0,8.88571428571,0.159047619048,0.0984285714286,59.380952381,60.4571428571
2,2011-10-08,82,61,72.0,1.95448369565,53,60.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.62,30.27,6.3,19,6.9,2011,10,64.2857142857,0.0,0.0,7.31428571429,0.12619047619,0.0812857142857,60.4285714286,61.7142857143
1,2011-10-09,80,52,66.0,11.0,51,58.0,0, 1,557.0,1720.0, ,0.0,0.0,0.0,29.55,30.29,2.8,9,3.8,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.138571428571,0.0984285714286,59.6666666667,60.4571428571
2,2011-10-09,80,56,68.0,1.95448369565,51,58.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.62,30.28,3.1,10,3.8,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.11,0.0811428571429,60.7619047619,61.7428571429
1,2011-10-10,76,54,65.0,10.0,51,57.0,0, 0,558.0,1719.0, ,0.0,0.0,0.0,29.39,30.13,5.2,16,6.0,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.127142857143,0.0984285714286,59.8095238095,60.6285714286
2,2011-10-10,77,58,68.0,1.95448369565,49,58.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.45,30.12,5.9,16,6.4,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.0904761904762,0.081,61.0476190476,61.9714285714
1,2011-10-11,79,57,68.0,14.0,54,60.0,0, 3,559.0,1717.0, ,0.0,0.0,0.0,29.23,29.97,4.1,15,4.9,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.127142857143,0.0984285714286,60.0952380952,60.8857142857
2,2011-10-11,78,58,68.0,1.95448369565,52,59.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.29,29.97,3.8,13,4.6,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.09,0.081,61.2380952381,62.1428571429
1,2011-10-12,78,55,67.0,13.0,52,58.0,0, 2,600.0,1715.0, ,0.0,0.0,0.0,29.03,29.77,7.0,14,8.1,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.126904761905,0.0984285714286,60.2380952381,61.0571428571
2,2011-10-12,77,57,67.0,1.95448369565,51,58.0,0, 2,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.08,29.76,6.0,14,6.8,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.0897619047619,0.081,61.3333333333,62.2285714286
1,2011-10-13,66,52,59.0,6.0,55,58.0,6, 0,602.0,1714.0,RA BR,0.0,0.0,0.28,28.81,29.54,4.3,26,7.0,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.140238095238,0.106285714286,60.2857142857,60.8571428571
2,2011-10-13,64,52,58.0,1.95448369565,55,57.0,7, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.49,28.87,29.53,2.8,24,6.0,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.113095238095,0.0932857142857,61.3333333333,61.9428571429
1,2011-10-14,62,48,55.0,2.0,41,48.0,10, 0,603.0,1712.0, ,0.0,0.0,0.0,28.9,29.60,15.4,28,15.6,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.140238095238,0.105714285714,60.2857142857,60.5428571429
2,2011-10-14,61,49,55.0,1.95448369565,41,48.0,10, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,28.97,29.61,15.1,27,15.3,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.112142857143,0.0901428571429,61.3333333333,61.5714285714
1,2011-10-15,62,47,55.0,2.0,36,46.0,10, 0,604.0,1711.0, ,0.0,0.0,0.0,29.1,29.80,14.8,27,15.3,2011,10,62.1428571429,0.04,0.0,9.45714285714,0.133571428571,0.105714285714,60.1904761905,60.2
2,2011-10-15,61,47,54.0,1.95448369565,36,46.0,11, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.18,29.81,14.9,26,15.1,2011,10,62.5714285714,0.07,0.0,9.02857142857,0.10880952381,0.0898571428571,61.1904761905,61.2
1,2011-10-16,62,48,55.0,3.0,39,46.0,10, 0,605.0,1709.0,RA,0.0,0.0,0.17,29.08,29.81,7.4,28,8.5,2011,10,48.8571428571,0.165714285714,0.0,22.7428571429,0.137857142857,0.110571428571,60.0476190476,59.7714285714
2,2011-10-16,60,46,53.0,1.95448369565,39,46.0,12, 0,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.12,29.15,29.81,6.7,26,8.1,2011,10,48.2857142857,0.15,0.0,23.3142857143,0.103571428571,0.0932857142857,60.9047619048,60.6571428571
1,2011-10-17,59,41,50.0,-2.0,33,42.0,15, 0,606.0,1707.0, ,0.0,0.0,0.0,29.11,29.85,10.2,26,10.4,2011,10,48.8571428571,0.165714285714,0.0,22.7428571429,0.0802380952381,0.110571428571,59.7142857143,59.0571428571
2,2011-10-17,57,40,49.0,1.95448369565,33,42.0,16, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.18,29.86,11.2,25,11.3,2011,10,48.2857142857,0.15,0.0,23.3142857143,0.0607142857143,0.0932857142857,60.4761904762,59.9142857143
1,2011-10-18,54,41,48.0,-3.0,37,43.0,17, 0,607.0,1706.0,RA,0.0,0.0,0.06,29.09,29.83,6.4,1,8.5,2011,10,48.8571428571,0.165714285714,0.0,22.7428571429,0.0683333333333,0.112285714286,59.1904761905,58.5714285714
2,2011-10-18,54,40,47.0,1.95448369565,38,43.0,18, 0,480.64673913,1847.34782609,RA DZ BR,0.0,0.000108695652174,0.02,29.15,29.83,5.3,36,7.2,2011,10,48.2857142857,0.15,0.0,23.3142857143,0.0497619047619,0.0938571428571,59.9047619048,59.3428571429
1,2011-10-19,49,44,47.0,-4.0,40,44.0,18, 0,608.0,1704.0,RA BR,0.0,0.0,0.85,28.93,29.69,17.1,36,18.0,2011,10,48.8571428571,0.165714285714,0.0,22.7428571429,0.0721428571429,0.134285714286,58.6666666667,58.4
2,2011-10-19,49,44,47.0,1.95448369565,41,44.0,18, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.84,28.97,29.67,19.6,1,19.9,2011,10,48.2857142857,0.15,0.0,23.3142857143,0.082619047619,0.117714285714,59.3333333333,59.1428571429
1,2011-10-20,47,43,45.0,-5.0,37,42.0,20, 0,610.0,1703.0,RA,0.0,0.0,0.08,29.0,29.69,15.8,32,16.1,2011,10,48.8571428571,0.165714285714,0.0,22.7428571429,0.0730952380952,0.136571428571,58.0476190476,58.2285714286
