Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal
1,2011-06-19,81,63,72.0, 2,65,68,0, 7,0416,1930, ,0,M,0.0,0.0,29.03,29.75,4.1,11,5.2,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.13261904761904766,0.2532857142857141
2,2011-06-19,83,65,74.0,M,65,69,0, 9,-,-,BR,M,M,M,0.0,29.08,29.73,3.7,14,4.9,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.2366666666666667,0.25171428571428567
1,2011-06-20,79,65,72.0, 2,67,69,0, 7,0416,1930,TSRA RA BR,0,M,0.0,0.18,29.01,29.72,6.2,16,8.1,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.14119047619047626,0.2584285714285713
2,2011-06-20,80,69,75.0,M,67,69,0,10,-,-,TSRA BR,M,M,M,1.23,29.07,29.70,8.0,16,9.5,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.2952380952380953,0.2868571428571428
1,2011-06-21,89,66,78.0, 8,70,72,0,13,0416,1930,RA BR SQ,0,M,0.0,0.45,28.92,29.64,11.5,18,12.1,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.15880952380952387,0.27128571428571413
2,2011-06-21,89,69,79.0,M,70,73,0,14,-,-,TSRA RA BR,M,M,M,0.08,28.98,29.63,11.0,18,11.8,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.29880952380952386,0.28914285714285715
1,2011-06-22,73,64,69.0,-1,63,65,0, 4,0417,1931,RA,0,M,0.0,0.02,28.89,29.59,12.6,21,13.4,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.15976190476190483,0.2698571428571427
2,2011-06-22,75,66,71.0,M,62,65,0, 6,-,-, ,M,M,M,0.02,28.95,29.59,12.9,21,13.4,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.2997619047619048,0.28885714285714287
1,2011-06-23,71,62,67.0,-3,59,62,0, 2,0417,1931,RA BR,0,M,0.0,0.01,28.90,29.60,11.4,26,12.7,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.15928571428571434,0.27014285714285696
2,2011-06-23,72,63,68.0,M,60,63,0, 3,-,-,RA BR,M,M,M,0.05,28.96,29.60,12.6,26,13.5,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.30190476190476195,0.2902857142857143
1,2011-06-24,68,60,64.0,-7,56,59,1, 0,0417,1931, ,0,M,0.0,0.0,29.08,29.76,9.4,29,9.6,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.15880952380952387,0.27014285714285696
2,2011-06-24,68,60,64.0,M,55,59,1, 0,-,-, ,M,M,M,0.0,29.13,29.76,8.5,29,8.7,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.2933333333333334,0.2902857142857143
1,2011-06-25,79,58,69.0,-2,53,60,0, 4,0417,1931, ,0,M,0.0,0.0,29.21,29.92,2.5,10,4.6,2011,70.14285714285714,0.09428571428571429,0.0,1.4571428571428555,0.15023809523809528,0.2698571428571427
2,2011-06-25,78,61,70.0,M,52,60,0, 5,-,-,RA,M,M,M,0.005,29.28,29.91,3.9,9,5.8,2011,71.57142857142857,0.19785714285714287,0.0,0.028571428571424917,0.2697619047619048,0.2902857142857143
1,2011-06-26,81,57,69.0,-2,53,60,0, 4,0418,1931, ,0,M,0.0,0.0,29.23,29.94,5.8,9,6.9,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.15000000000000005,0.2532857142857141
2,2011-06-26,80,64,72.0,M,53,61,0, 7,-,-, ,M,M,M,0.0,29.28,29.93,6.5,9,7.0,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.26928571428571435,0.28685714285714287
1,2011-06-27,81,65,73.0, 2,63,67,0, 8,0418,1931,RA HZ,0,M,0.0,0.03,29.08,29.80,6.9,21,10.8,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.15142857142857147,0.2539999999999998
2,2011-06-27,80,67,74.0,M,64,67,0, 9,-,-,RA BR,M,M,M,0.14,29.15,29.79,6.4,21,9.2,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.275952380952381,0.29071428571428576
1,2011-06-28,81,63,72.0, 1,54,61,0, 7,0419,1931, ,0,M,0.0,0.0,29.28,29.98,9.1,30,9.6,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.15142857142857147,0.2508571428571426
2,2011-06-28,81,65,73.0,M,53,61,0, 8,-,-, ,M,M,M,0.0,29.34,29.97,7.2,30,8.6,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.275952380952381,0.2904285714285715
1,2011-06-29,81,59,70.0,-1,56,62,0, 5,0419,1931, ,0,M,0.0,0.0,29.35,30.06,3.7,8,5.4,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.1433333333333334,0.18685714285714264
2,2011-06-29,80,63,72.0,M,55,62,0, 7,-,-, ,M,M,M,0.0,29.41,30.04,3.9,8,5.9,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.24309523809523811,0.23614285714285715
1,2011-06-30,88,60,74.0, 2,62,67,0, 9,0419,1931, ,0,M,0.0,0.005,29.28,30.00,8.2,17,9.4,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.09928571428571432,0.1567142857142855
2,2011-06-30,89,66,78.0,M,61,67,0,13,-,-,TS TSRA RA VCTS,M,M,M,0.03,29.34,29.99,9.2,16,10.6,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.14119047619047623,0.21957142857142856
1,2011-07-01,89,72,81.0, 9,62,68,0,16,0420,1931, ,0,M,0.0,0.0,29.24,29.96,14.3,18,14.9,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.07452380952380956,0.15657142857142836
2,2011-07-01,89,70,80.0,M,63,68,0,15,-,-,TS RA,M,M,M,0.01,29.31,29.95,10.4,18,10.8,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.12071428571428575,0.21957142857142856
1,2011-07-02,94,71,83.0,11,70,74,0,18,0420,1931,BR,0,M,0.0,0.0,29.25,29.95,3.9,24,8.3,2011,74.57142857142857,0.004999999999999999,2.971428571428575,0.0,0.07309523809523813,0.15314285714285691
2,2011-07-02,93,73,83.0,M,71,74,0,18,-,-,BR,M,M,M,0.0,29.31,29.94,3.1,23,7.5,2011,76.0,0.025714285714285717,4.400000000000006,0.0,0.11595238095238097,0.21299999999999997
1,2011-07-03,84,69,77.0, 5,57,65,0,12,0421,1931, ,0,M,0.0,0.0,29.28,29.98,4.7,2,5.9,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.07309523809523813,0.09942857142857121
2,2011-07-03,86,70,78.0,M,58,65,0,13,-,-, ,M,M,M,0.0,29.33,29.96,4.4,3,6.1,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.11595238095238097,0.1867142857142857
1,2011-07-04,89,65,77.0, 5,55,64,0,12,0422,1930, ,0,M,0.0,0.0,29.26,29.97,2.9,5,4.3,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.07309523809523813,0.09942857142857121
2,2011-07-04,88,68,78.0,M,53,63,0,13,-,-,FU,M,M,M,0.0,29.32,29.95,3.3,7,4.5,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.11595238095238097,0.1867142857142857
1,2011-07-05,91,68,80.0, 8,60,68,0,15,0422,1930, ,0,M,0.0,0.0,29.25,29.96,5.2,28,6.2,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.07309523809523813,0.09714285714285692
2,2011-07-05,92,67,80.0,M,59,68,0,15,-,-, ,M,M,M,0.0,29.31,29.94,4.9,26,5.6,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.11595238095238097,0.18657142857142855
1,2011-07-06,86,70,78.0, 6,61,67,0,13,0423,1930, ,0,M,0.0,0.005,29.27,29.97,5.7,4,7.5,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.03523809523809527,0.09728571428571406
2,2011-07-06,87,71,79.0,M,60,67,0,14,-,-, ,M,M,M,0.0,29.33,29.95,5.9,4,7.3,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.07595238095238098,0.18657142857142855
1,2011-07-07,82,63,73.0, 1,53,62,0, 8,0423,1930,RA,0,M,0.0,0.005,29.22,29.95,5.1,7,6.2,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.0335714285714286,0.09685714285714263
2,2011-07-07,81,66,74.0,M,55,63,0, 9,-,-,RA,M,M,M,0.07,29.28,29.93,5.7,7,7.1,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.07785714285714289,0.18842857142857142
1,2011-07-08,86,61,74.0, 1,51,62,0, 9,0424,1929, ,0,M,0.0,0.0,29.17,29.88,5.1,6,6.0,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.0335714285714286,0.09657142857142835
2,2011-07-08,86,65,76.0,M,52,63,0,11,-,-, ,M,M,M,0.0,29.22,29.86,5.2,4,6.5,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.07785714285714289,0.18328571428571427
1,2011-07-09,91,61,76.0, 3,58,66,0,11,0425,1929, ,0,M,0.0,0.0,29.21,29.92,5.2,19,5.9,2011,76.42857142857143,0.0014285714285714286,4.828571428571436,0.0,0.0335714285714286,0.0914285714285712
2,2011-07-09,90,67,79.0,M,60,68,0,14,-,-, ,M,M,M,0.0,29.27,29.90,5.4,18,6.5,2011,77.71428571428571,0.01,6.114285714285714,0.0,0.07785714285714289,0.169
1,2011-07-10,91,74,83.0,10,68,72,0,18,0425,1929,HZ,0,M,0.0,0.005,29.18,29.89,9.3,19,9.7,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.03380952380952384,0.0914285714285712
2,2011-07-10,91,75,83.0,M,67,72,0,18,-,-,HZ,M,M,M,0.005,29.23,29.87,7.8,19,8.1,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.07809523809523812,0.16885714285714287
1,2011-07-11,88,71,80.0, 7,71,74,0,15,0426,1928,HZ,0,M,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.04380952380952384,0.10257142857142836
2,2011-07-11,90,70,80.0,M,70,74,0,15,-,-,TSRA BR,M,M,M,0.13,29.18,29.81,5.3,24,8.0,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.025714285714285738,0.17257142857142857
1,2011-07-12,87,70,79.0, 6,63,69,0,14,0427,1928,RA,0,M,0.0,0.01,29.25,29.94,5.6,2,7.7,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.022857142857142885,0.10285714285714263
2,2011-07-12,88,71,80.0,M,64,69,0,15,-,-,RA,M,M,M,0.01,29.31,29.92,4.5,4,7.0,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.022380952380952404,0.17285714285714285
1,2011-07-13,74,63,69.0,-4,57,62,0, 4,0428,1927, ,0,M,0.0,0.0,29.35,30.06,10.5,4,10.9,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.021904761904761934,0.09799999999999978
2,2011-07-13,74,66,70.0,M,57,63,0, 5,-,-, ,M,M,M,0.0,29.40,30.04,11.6,4,12.2,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.02142857142857145,0.15314285714285714
1,2011-07-14,82,59,71.0,-2,56,63,0, 6,0428,1927, ,0,M,0.0,0.0,29.30,30.02,6.5,10,8.0,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.021428571428571457,0.0714285714285712
2,2011-07-14,82,65,74.0,M,56,63,0, 9,-,-, ,M,M,M,0.0,29.35,30.00,7.3,9,8.7,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.01904761904761907,0.09114285714285712
1,2011-07-15,87,70,79.0, 5,60,66,0,14,0429,1926, ,0,M,0.0,0.005,29.27,29.98,5.4,9,6.7,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.021666666666666695,0.05671428571428548
2,2011-07-15,86,71,79.0,M,60,67,0,14,-,-, ,M,M,M,0.0,29.33,29.96,6.2,10,6.8,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.01904761904761907,0.07857142857142856
1,2011-07-16,89,71,80.0, 6,61,68,0,15,0430,1925,RA,0,M,0.0,0.005,29.32,30.02,3.4,19,4.3,2011,77.28571428571429,0.05928571428571429,5.6857142857142975,0.0,0.021904761904761934,0.055999999999999765
2,2011-07-16,90,74,82.0,M,60,68,0,17,-,-, ,M,M,M,0.0,29.38,30.00,2.5,19,2.7,2011,78.28571428571429,0.020714285714285716,6.6857142857142975,0.0,0.01880952380952383,0.07571428571428569
1,2011-07-17,95,69,82.0, 8,69,74,0,17,0431,1925, ,0,M,0.0,0.0,29.35,30.06,6.2,22,6.4,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.021904761904761934,0.055999999999999765
2,2011-07-17,95,74,85.0,M,69,74,0,20,-,-, ,M,M,M,0.0,29.41,30.04,6.8,23,7.2,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.01880952380952383,0.07571428571428569
1,2011-07-18,92,80,86.0,12,75,78,0,21,0432,1924,RA HZ,0,M,0.0,0.01,29.23,29.96,10.6,25,10.8,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.020952380952380983,0.05628571428571405
2,2011-07-18,93,81,87.0,M,74,77,0,22,-,-,HZ,M,M,M,0.005,29.29,29.94,11.2,24,11.7,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.012380952380952402,0.07585714285714285
1,2011-07-19,93,78,86.0,12,72,76,0,21,0433,1923, ,0,M,0.0,0.0,29.17,29.89,4.5,7,6.2,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.020952380952380983,0.05628571428571405
2,2011-07-19,92,79,86.0,M,73,77,0,21,-,-,BR,M,M,M,0.0,29.23,29.86,3.2,6,6.6,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.012380952380952402,0.07585714285714285
1,2011-07-20,99,73,86.0,12,73,77,0,21,0433,1923,BR HZ,0,M,0.0,0.02,29.08,29.80,9.0,23,10.7,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.021904761904761934,0.033999999999999767
2,2011-07-20,100,77,89.0,M,73,77,0,24,-,-,TS,M,M,M,0.0,29.15,29.78,7.6,23,9.9,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.012380952380952402,0.051857142857142845
1,2011-07-21,99,75,87.0,13,70,76,0,22,0434,1922,TS,0,M,0.0,0.02,29.10,29.80,6.2,28,8.8,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.02261904761904765,0.03342857142857119
2,2011-07-21,101,82,92.0,M,72,77,0,27,-,-, ,M,M,M,0.0,29.16,29.77,5.3,26,10.0,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.010952380952380974,0.05099999999999998
1,2011-07-22,88,70,79.0, 5,70,73,0,14,0435,1921,TS TSRA RA BR,0,M,0.0,1.55,29.18,29.88,1.7,9,9.0,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.09642857142857146,0.07771428571428547
2,2011-07-22,100,71,,M,70,74,M,M,-,-,TS TSRA BR,M,M,M,0.14,29.23,29.86,3.8,10,8.2,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.017142857142857165,0.05499999999999998
1,2011-07-23,87,70,79.0, 5,70,73,0,14,0436,1920,TS TSRA RA BR,0,M,0.0,6.86,29.23,29.95,0.8,30,5.3,2011,83.57142857142857,1.2085714285714286,11.971428571428575,0.0,0.4230952380952382,0.27371428571428547
2,2011-07-23,87,70,79.0,M,70,73,0,14,-,-,TSRA RA BR VCTS,M,M,M,0.04,29.28,29.93,0.7,20,4.9,2011,86.33333333333333,0.026428571428571433,14.733333333333334,0.0,0.019047619047619067,0.056142857142857126
1,2011-07-24,87,72,80.0, 6,70,73,0,15,0437,1919,TS TSRA BR,0,M,0.0,0.18,29.26,29.97,1.5,23,6.4,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.43166666666666675,0.2788571428571426
2,2011-07-24,87,72,80.0,M,69,72,0,15,-,-,TS TSRA VCFG,M,M,M,0.02,29.32,29.95,0.7,20,5.7,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.02000000000000002,0.056714285714285696
1,2011-07-25,88,73,81.0, 7,66,71,0,16,0438,1918, ,0,M,0.0,0.0,29.20,29.91,3.4,32,6.5,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.43166666666666675,0.27371428571428547
2,2011-07-25,90,73,82.0,M,67,71,0,17,-,-, ,M,M,M,0.01,29.25,29.89,2.1,35,6.1,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.0204761904761905,0.021857142857142842
1,2011-07-26,83,71,77.0, 3,63,68,0,12,0439,1918, ,0,M,0.0,0.0,29.18,29.88,6.3,5,8.5,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.43166666666666675,0.2608571428571426
2,2011-07-26,85,72,79.0,M,62,68,0,14,-,-, ,M,M,M,0.01,29.23,29.86,5.9,6,8.0,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.020952380952380972,0.019857142857142844
1,2011-07-27,90,68,79.0, 5,66,70,0,14,0440,1917,TS TSRA,0,M,0.0,0.71,29.13,29.85,6.2,16,9.5,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.4652380952380953,0.28057142857142836
2,2011-07-27,92,72,82.0,M,66,71,0,17,-,-,TS BR,M,M,M,0.005,29.21,29.84,6.0,16,9.9,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.02119047619047621,0.019428571428571413
1,2011-07-28,87,73,80.0, 6,71,74,0,15,0441,1916,TSRA RA BR,0,M,0.0,0.7,29.20,29.89,3.2,23,6.8,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.49833333333333335,0.3002857142857141
2,2011-07-28,88,74,81.0,M,71,74,0,16,-,-,TS RA,M,M,M,0.005,29.26,29.87,3.3,21,6.8,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.018095238095238116,0.018142857142857127
1,2011-07-29,86,71,79.0, 5,67,71,0,14,0442,1915,BR,0,M,0.0,0.7,29.28,29.98,4.3,4,5.9,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.5316666666666666,0.32028571428571406
2,2011-07-29,86,74,80.0,M,69,72,0,15,-,-,TSRA BR,M,M,M,0.36,29.34,29.96,3.5,4,5.6,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.035238095238095256,0.028428571428571414
1,2011-07-30,91,67,79.0, 5,64,70,0,14,0443,1914, ,0,M,0.0,0.0,29.35,30.05,2.4,13,3.4,2011,79.28571428571429,0.3271428571428571,7.6857142857142975,0.0,0.5316666666666666,0.32028571428571406
2,2011-07-30,91,68,80.0,M,65,71,0,15,-,-, ,M,M,M,0.0,29.41,30.03,2.0,11,3.4,2011,80.57142857142857,0.058571428571428566,8.971428571428575,0.0,0.035238095238095256,0.028285714285714268
1,2011-07-31,90,68,79.0, 5,69,73,0,14,0444,1913, ,0,M,0.0,0.0,29.35,30.06,4.9,25,5.0,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.5314285714285714,0.32028571428571406
2,2011-07-31,91,73,82.0,M,69,73,0,17,-,-, ,M,M,M,0.0,29.41,30.04,4.5,23,5.0,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.03500000000000002,0.028285714285714268
1,2011-08-01,91,74,83.0,10,72,75,0,18,0445,1911, ,0,M,0.0,0.0,29.28,29.99,4.2,27,4.9,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.5128571428571428,0.31942857142857123
2,2011-08-01,91,76,84.0,M,71,75,0,19,-,-,BR HZ,M,M,M,0.0,29.33,29.97,3.1,25,5.9,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.02880952380952383,0.024285714285714268
1,2011-08-02,93,74,84.0,11,73,76,0,19,0446,1910, ,0,M,0.0,0.43,29.04,29.77,8.3,21,9.1,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.5328571428571427,0.3317142857142855
2,2011-08-02,93,74,84.0,M,73,77,0,19,-,-,TS TSRA HZ,M,M,M,0.28,29.10,29.75,8.0,20,8.5,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.041666666666666685,0.03228571428571427
1,2011-08-03,86,72,79.0, 6,67,71,0,14,0447,1909, ,0,M,0.0,0.0,29.11,29.81,6.9,2,8.0,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.5328571428571427,0.3317142857142855
2,2011-08-03,87,73,80.0,M,66,71,0,15,-,-,BR,M,M,M,0.0,29.16,29.78,9.6,1,10.3,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.041666666666666685,0.03228571428571427
1,2011-08-04,84,69,77.0, 4,66,69,0,12,0448,1908, ,0,M,0.0,0.0,29.25,29.94,5.3,5,6.0,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.5328571428571427,0.33157142857142835
2,2011-08-04,82,69,76.0,M,67,70,0,11,-,-, ,M,M,M,0.0,29.30,29.92,4.8,5,6.7,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.041666666666666685,0.03142857142857141
1,2011-08-05,83,69,76.0, 3,68,71,0,11,0449,1907,RA,0,M,0.0,0.005,29.21,29.93,4.0,5,5.5,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.5328571428571427,0.3317142857142855
2,2011-08-05,84,70,77.0,M,68,71,0,12,-,-, ,M,M,M,0.005,29.26,29.91,5.2,7,6.0,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.041904761904761924,0.031285714285714264
1,2011-08-06,85,72,79.0, 6,70,72,0,14,0450,1906,RA BR,0,M,0.0,0.18,29.10,29.82,2.5,5,4.0,2011,79.57142857142857,0.08785714285714286,7.971428571428575,0.0,0.541190476190476,0.33685714285714263
2,2011-08-06,85,73,79.0,M,70,72,0,14,-,-,RA BR,M,M,M,0.69,29.15,29.80,1.3,3,3.7,2011,80.28571428571429,0.1392857142857143,8.685714285714297,0.0,0.07476190476190478,0.050999999999999976
1,2011-08-07,86,68,77.0, 4,69,71,0,12,0451,1904,TSRA BR,0,M,0.0,0.75,29.03,29.75,4.6,27,6.4,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.5769047619047617,0.35828571428571404
2,2011-08-07,87,70,79.0,M,69,72,0,14,-,-,RA BR HZ,M,M,M,0.49,29.09,29.73,3.6,26,5.6,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.09809523809523812,0.06499999999999999
1,2011-08-08,80,68,74.0, 1,67,69,0, 9,0452,1903,RA BR,0,M,0.0,0.63,29.00,29.72,4.0,4,6.2,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.6064285714285713,0.37628571428571406
2,2011-08-08,80,69,75.0,M,67,70,0,10,-,-,TSRA RA BR,M,M,M,0.29,29.06,29.70,2.8,6,5.8,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.11166666666666669,0.07328571428571427
1,2011-08-09,80,64,72.0,-1,61,66,0, 7,0453,1902,BR,0,M,0.0,0.0,28.97,29.67,10.8,28,11.1,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.6064285714285713,0.37628571428571406
2,2011-08-09,82,66,74.0,M,61,66,0, 9,-,-,BR,M,M,M,0.01,29.03,29.66,11.0,27,11.6,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.11214285714285717,0.07357142857142855
1,2011-08-10,77,61,69.0,-4,54,61,0, 4,0454,1900, ,0,M,0.0,0.0,29.14,29.84,7.3,31,8.7,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.6054761904761904,0.3761428571428569
2,2011-08-10,78,62,70.0,M,54,61,0, 5,-,-, ,M,M,M,0.0,29.20,29.82,4.4,31,8.0,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.11214285714285717,0.07357142857142855
1,2011-08-11,81,57,69.0,-4,54,61,0, 4,0455,1859, ,0,M,0.0,0.0,29.25,29.95,2.0,24,3.0,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.6045238095238095,0.3759999999999997
2,2011-08-11,81,60,71.0,M,54,61,0, 6,-,-, ,M,M,M,0.0,29.31,29.93,2.7,23,4.2,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.11214285714285717,0.07157142857142855
1,2011-08-12,81,60,71.0,-2,59,64,0, 6,0456,1858, ,0,M,0.0,0.0,29.22,29.94,8.3,19,8.5,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.5307142857142856,0.3759999999999997
2,2011-08-12,82,65,74.0,M,57,64,0, 9,-,-, ,M,M,M,0.0,29.28,29.93,8.2,19,8.4,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.10547619047619049,0.07157142857142855
1,2011-08-13,83,62,73.0, 0,64,66,0, 8,0457,1856,RA,0,M,0.0,0.75,29.15,29.86,3.6,27,6.7,2011,72.14285714285714,0.30428571428571427,0.5428571428571445,0.0,0.23976190476190465,0.3974285714285712
2,2011-08-13,84,66,75.0,M,63,66,0,10,-,-,TS TSRA GR RA BR,M,M,M,0.93,29.20,29.84,5.3,24,7.8,2011,74.0,0.24571428571428575,2.4000000000000057,0.0,0.14785714285714288,0.09814285714285713
1,2011-08-14,75,62,69.0,-3,60,63,0, 4,0458,1855,RA,0,M,0.0,0.005,29.24,29.95,10.4,36,11.7,2011,72.85714285714286,0.15928571428571428,1.2571428571428669,0.0,0.23142857142857132,0.3974285714285712
2,2011-08-14,75,62,69.0,M,60,63,0, 4,-,-,RA,M,M,M,0.01,29.29,29.93,11.7,35,12.6,2011,73.57142857142857,0.05714285714285715,1.971428571428575,0.0,0.1473809523809524,0.09828571428571427
1,2011-08-15,82,57,70.0,-2,55,62,0, 5,0459,1854, ,0,M,0.0,0.0,29.28,29.98,2.4,2,4.9,2011,72.85714285714286,0.15928571428571428,1.2571428571428669,0.0,0.23142857142857132,0.386285714285714
2,2011-08-15,80,59,70.0,M,55,62,0, 5,-,-, ,M,M,M,0.0,29.33,29.96,2.7,5,5.2,2011,73.57142857142857,0.05714285714285715,1.971428571428575,0.0,0.14690476190476193,0.09457142857142856
1,2011-08-16,85,61,73.0, 1,58,64,0, 8,0500,1852, ,0,M,0.0,0.0,29.32,30.03,2.9,18,3.9,2011,72.85714285714286,0.15928571428571428,1.2571428571428669,0.0,0.23142857142857132,0.38599999999999973
2,2011-08-16,83,63,73.0,M,56,63,0, 8,-,-, ,M,M,M,0.0,29.38,30.01,2.3,18,3.0,2011,73.57142857142857,0.05714285714285715,1.971428571428575,0.0,0.14642857142857146,0.09428571428571428
1,2011-08-17,83,62,73.0, 1,63,67,0, 8,0501,1851, ,0,M,0.0,0.0,29.31,30.02,5.6,22,6.0,2011,72.85714285714286,0.15928571428571428,1.2571428571428669,0.0,0.1976190476190475,0.38599999999999973
